,Refined Products: Demand: Local Sales: Gasoline: 90 Octane: Annual
04/24/2006,8.73076923076923
05/01/2006,8.73076923076923
05/08/2006,8.73076923076923
05/15/2006,8.73076923076923
05/22/2006,8.73076923076923
05/29/2006,8.73076923076923
06/05/2006,8.73076923076923
06/12/2006,8.73076923076923
06/19/2006,8.73076923076923
06/26/2006,8.73076923076923
07/03/2006,8.73076923076923
07/10/2006,8.73076923076923
07/17/2006,8.73076923076923
07/24/2006,8.73076923076923
07/31/2006,8.73076923076923
08/07/2006,8.73076923076923
08/14/2006,8.73076923076923
08/21/2006,8.73076923076923
08/28/2006,8.73076923076923
09/04/2006,8.73076923076923
09/11/2006,8.73076923076923
09/18/2006,8.73076923076923
09/25/2006,8.73076923076923
10/02/2006,8.73076923076923
10/09/2006,8.73076923076923
10/16/2006,8.73076923076923
10/23/2006,8.73076923076923
10/30/2006,8.73076923076923
11/06/2006,8.73076923076923
11/13/2006,8.73076923076923
11/20/2006,8.73076923076923
11/27/2006,8.73076923076923
12/04/2006,8.73076923076923
12/11/2006,8.73076923076923
12/18/2006,8.73076923076923
12/25/2006,8.73076923076923
01/01/2007,9.18867924528302
01/08/2007,9.18867924528302
01/15/2007,9.18867924528302
01/22/2007,9.18867924528302
01/29/2007,9.18867924528302
02/05/2007,9.18867924528302
02/12/2007,9.18867924528302
02/19/2007,9.18867924528302
02/26/2007,9.18867924528302
03/05/2007,9.18867924528302
03/12/2007,9.18867924528302
03/19/2007,9.18867924528302
03/26/2007,9.18867924528302
04/02/2007,9.18867924528302
04/09/2007,9.18867924528302
04/16/2007,9.18867924528302
04/23/2007,9.18867924528302
04/30/2007,9.18867924528302
05/07/2007,9.18867924528302
05/14/2007,9.18867924528302
05/21/2007,9.18867924528302
05/28/2007,9.18867924528302
06/04/2007,9.18867924528302
06/11/2007,9.18867924528302
06/18/2007,9.18867924528302
06/25/2007,9.18867924528302
07/02/2007,9.18867924528302
07/09/2007,9.18867924528302
07/16/2007,9.18867924528302
07/23/2007,9.18867924528302
07/30/2007,9.18867924528302
08/06/2007,9.18867924528302
08/13/2007,9.18867924528302
08/20/2007,9.18867924528302
08/27/2007,9.18867924528302
09/03/2007,9.18867924528302
09/10/2007,9.18867924528302
09/17/2007,9.18867924528302
09/24/2007,9.18867924528302
10/01/2007,9.18867924528302
10/08/2007,9.18867924528302
10/15/2007,9.18867924528302
10/22/2007,9.18867924528302
10/29/2007,9.18867924528302
11/05/2007,9.18867924528302
11/12/2007,9.18867924528302
11/19/2007,9.18867924528302
11/26/2007,9.18867924528302
12/03/2007,9.18867924528302
12/10/2007,9.18867924528302
12/17/2007,9.18867924528302
12/24/2007,9.18867924528302
12/31/2007,9.18867924528302
01/07/2008,9.42307692307692
01/14/2008,9.42307692307692
01/21/2008,9.42307692307692
01/28/2008,9.42307692307692
02/04/2008,9.42307692307692
02/11/2008,9.42307692307692
02/18/2008,9.42307692307692
02/25/2008,9.42307692307692
03/03/2008,9.42307692307692
03/10/2008,9.42307692307692
03/17/2008,9.42307692307692
03/24/2008,9.42307692307692
03/31/2008,9.42307692307692
04/07/2008,9.42307692307692
04/14/2008,9.42307692307692
04/21/2008,9.42307692307692
04/28/2008,9.42307692307692
05/05/2008,9.42307692307692
05/12/2008,9.42307692307692
05/19/2008,9.42307692307692
05/26/2008,9.42307692307692
06/02/2008,9.42307692307692
06/09/2008,9.42307692307692
06/16/2008,9.42307692307692
06/23/2008,9.42307692307692
06/30/2008,9.42307692307692
07/07/2008,9.42307692307692
07/14/2008,9.42307692307692
07/21/2008,9.42307692307692
07/28/2008,9.42307692307692
08/04/2008,9.42307692307692
08/11/2008,9.42307692307692
08/18/2008,9.42307692307692
08/25/2008,9.42307692307692
09/01/2008,9.42307692307692
09/08/2008,9.42307692307692
09/15/2008,9.42307692307692
09/22/2008,9.42307692307692
09/29/2008,9.42307692307692
10/06/2008,9.42307692307692
10/13/2008,9.42307692307692
10/20/2008,9.42307692307692
10/27/2008,9.42307692307692
11/03/2008,9.42307692307692
11/10/2008,9.42307692307692
11/17/2008,9.42307692307692
11/24/2008,9.42307692307692
12/01/2008,9.42307692307692
12/08/2008,9.42307692307692
12/15/2008,9.42307692307692
12/22/2008,9.42307692307692
12/29/2008,9.42307692307692
01/05/2009,9.96153846153846
01/12/2009,9.96153846153846
01/19/2009,9.96153846153846
01/26/2009,9.96153846153846
02/02/2009,9.96153846153846
02/09/2009,9.96153846153846
02/16/2009,9.96153846153846
02/23/2009,9.96153846153846
03/02/2009,9.96153846153846
03/09/2009,9.96153846153846
03/16/2009,9.96153846153846
03/23/2009,9.96153846153846
03/30/2009,9.96153846153846
04/06/2009,9.96153846153846
04/13/2009,9.96153846153846
04/20/2009,9.96153846153846
04/27/2009,9.96153846153846
05/04/2009,9.96153846153846
05/11/2009,9.96153846153846
05/18/2009,9.96153846153846
05/25/2009,9.96153846153846
06/01/2009,9.96153846153846
06/08/2009,9.96153846153846
06/15/2009,9.96153846153846
06/22/2009,9.96153846153846
06/29/2009,9.96153846153846
07/06/2009,9.96153846153846
07/13/2009,9.96153846153846
07/20/2009,9.96153846153846
07/27/2009,9.96153846153846
08/03/2009,9.96153846153846
08/10/2009,9.96153846153846
08/17/2009,9.96153846153846
08/24/2009,9.96153846153846
08/31/2009,9.96153846153846
09/07/2009,9.96153846153846
09/14/2009,9.96153846153846
09/21/2009,9.96153846153846
09/28/2009,9.96153846153846
10/05/2009,9.96153846153846
10/12/2009,9.96153846153846
10/19/2009,9.96153846153846
10/26/2009,9.96153846153846
11/02/2009,9.96153846153846
11/09/2009,9.96153846153846
11/16/2009,9.96153846153846
11/23/2009,9.96153846153846
11/30/2009,9.96153846153846
12/07/2009,9.96153846153846
12/14/2009,9.96153846153846
12/21/2009,9.96153846153846
12/28/2009,9.96153846153846
01/04/2010,11.0192307692308
01/11/2010,11.0192307692308
01/18/2010,11.0192307692308
01/25/2010,11.0192307692308
02/01/2010,11.0192307692308
02/08/2010,11.0192307692308
02/15/2010,11.0192307692308
02/22/2010,11.0192307692308
03/01/2010,11.0192307692308
03/08/2010,11.0192307692308
03/15/2010,11.0192307692308
03/22/2010,11.0192307692308
03/29/2010,11.0192307692308
04/05/2010,11.0192307692308
04/12/2010,11.0192307692308
04/19/2010,11.0192307692308
04/26/2010,11.0192307692308
05/03/2010,11.0192307692308
05/10/2010,11.0192307692308
05/17/2010,11.0192307692308
05/24/2010,11.0192307692308
05/31/2010,11.0192307692308
06/07/2010,11.0192307692308
06/14/2010,11.0192307692308
06/21/2010,11.0192307692308
06/28/2010,11.0192307692308
07/05/2010,11.0192307692308
07/12/2010,11.0192307692308
07/19/2010,11.0192307692308
07/26/2010,11.0192307692308
08/02/2010,11.0192307692308
08/09/2010,11.0192307692308
08/16/2010,11.0192307692308
08/23/2010,11.0192307692308
08/30/2010,11.0192307692308
09/06/2010,11.0192307692308
09/13/2010,11.0192307692308
09/20/2010,11.0192307692308
09/27/2010,11.0192307692308
10/04/2010,11.0192307692308
10/11/2010,11.0192307692308
10/18/2010,11.0192307692308
10/25/2010,11.0192307692308
11/01/2010,11.0192307692308
11/08/2010,11.0192307692308
11/15/2010,11.0192307692308
11/22/2010,11.0192307692308
11/29/2010,11.0192307692308
12/06/2010,11.0192307692308
12/13/2010,11.0192307692308
12/20/2010,11.0192307692308
12/27/2010,11.0192307692308
01/03/2011,13
01/10/2011,13
01/17/2011,13
01/24/2011,13
01/31/2011,13
02/07/2011,13
02/14/2011,13
02/21/2011,13
02/28/2011,13
03/07/2011,13
03/14/2011,13
03/21/2011,13
03/28/2011,13
04/04/2011,13
04/11/2011,13
04/18/2011,13
04/25/2011,13
05/02/2011,13
05/09/2011,13
05/16/2011,13
05/23/2011,13
05/30/2011,13
06/06/2011,13
06/13/2011,13
06/20/2011,13
06/27/2011,13
07/04/2011,13
07/11/2011,13
07/18/2011,13
07/25/2011,13
08/01/2011,13
08/08/2011,13
08/15/2011,13
08/22/2011,13
08/29/2011,13
09/05/2011,13
09/12/2011,13
09/19/2011,13
09/26/2011,13
10/03/2011,13
10/10/2011,13
10/17/2011,13
10/24/2011,13
10/31/2011,13
11/07/2011,13
11/14/2011,13
11/21/2011,13
11/28/2011,13
12/05/2011,13
12/12/2011,13
12/19/2011,13
12/26/2011,13
01/02/2012,13.6981132075472
01/09/2012,13.6981132075472
01/16/2012,13.6981132075472
01/23/2012,13.6981132075472
01/30/2012,13.6981132075472
02/06/2012,13.6981132075472
02/13/2012,13.6981132075472
02/20/2012,13.6981132075472
02/27/2012,13.6981132075472
03/05/2012,13.6981132075472
03/12/2012,13.6981132075472
03/19/2012,13.6981132075472
03/26/2012,13.6981132075472
04/02/2012,13.6981132075472
04/09/2012,13.6981132075472
04/16/2012,13.6981132075472
04/23/2012,13.6981132075472
04/30/2012,13.6981132075472
05/07/2012,13.6981132075472
05/14/2012,13.6981132075472
05/21/2012,13.6981132075472
05/28/2012,13.6981132075472
06/04/2012,13.6981132075472
06/11/2012,13.6981132075472
06/18/2012,13.6981132075472
06/25/2012,13.6981132075472
07/02/2012,13.6981132075472
07/09/2012,13.6981132075472
07/16/2012,13.6981132075472
07/23/2012,13.6981132075472
07/30/2012,13.6981132075472
08/06/2012,13.6981132075472
08/13/2012,13.6981132075472
08/20/2012,13.6981132075472
08/27/2012,13.6981132075472
09/03/2012,13.6981132075472
09/10/2012,13.6981132075472
09/17/2012,13.6981132075472
09/24/2012,13.6981132075472
10/01/2012,13.6981132075472
10/08/2012,13.6981132075472
10/15/2012,13.6981132075472
10/22/2012,13.6981132075472
10/29/2012,13.6981132075472
11/05/2012,13.6981132075472
11/12/2012,13.6981132075472
11/19/2012,13.6981132075472
11/26/2012,13.6981132075472
12/03/2012,13.6981132075472
12/10/2012,13.6981132075472
12/17/2012,13.6981132075472
12/24/2012,13.6981132075472
12/31/2012,13.6981132075472
01/07/2013,14.0961538461538
01/14/2013,14.0961538461538
01/21/2013,14.0961538461538
01/28/2013,14.0961538461538
02/04/2013,14.0961538461538
02/11/2013,14.0961538461538
02/18/2013,14.0961538461538
02/25/2013,14.0961538461538
03/04/2013,14.0961538461538
03/11/2013,14.0961538461538
03/18/2013,14.0961538461538
03/25/2013,14.0961538461538
04/01/2013,14.0961538461538
04/08/2013,14.0961538461538
04/15/2013,14.0961538461538
04/22/2013,14.0961538461538
04/29/2013,14.0961538461538
05/06/2013,14.0961538461538
05/13/2013,14.0961538461538
05/20/2013,14.0961538461538
05/27/2013,14.0961538461538
06/03/2013,14.0961538461538
06/10/2013,14.0961538461538
06/17/2013,14.0961538461538
06/24/2013,14.0961538461538
07/01/2013,14.0961538461538
07/08/2013,14.0961538461538
07/15/2013,14.0961538461538
07/22/2013,14.0961538461538
07/29/2013,14.0961538461538
08/05/2013,14.0961538461538
08/12/2013,14.0961538461538
08/19/2013,14.0961538461538
08/26/2013,14.0961538461538
09/02/2013,14.0961538461538
09/09/2013,14.0961538461538
09/16/2013,14.0961538461538
09/23/2013,14.0961538461538
09/30/2013,14.0961538461538
10/07/2013,14.0961538461538
10/14/2013,14.0961538461538
10/21/2013,14.0961538461538
10/28/2013,14.0961538461538
11/04/2013,14.0961538461538
11/11/2013,14.0961538461538
11/18/2013,14.0961538461538
11/25/2013,14.0961538461538
12/02/2013,14.0961538461538
12/09/2013,14.0961538461538
12/16/2013,14.0961538461538
12/23/2013,14.0961538461538
12/30/2013,14.0961538461538
01/06/2014,14.75
01/13/2014,14.75
01/20/2014,14.75
01/27/2014,14.75
02/03/2014,14.75
02/10/2014,14.75
02/17/2014,14.75
02/24/2014,14.75
03/03/2014,14.75
03/10/2014,14.75
03/17/2014,14.75
03/24/2014,14.75
03/31/2014,14.75
04/07/2014,14.75
04/14/2014,14.75
04/21/2014,14.75
04/28/2014,14.75
05/05/2014,14.75
05/12/2014,14.75
05/19/2014,14.75
05/26/2014,14.75
06/02/2014,14.75
06/09/2014,14.75
06/16/2014,14.75
06/23/2014,14.75
06/30/2014,14.75
07/07/2014,14.75
07/14/2014,14.75
07/21/2014,14.75
07/28/2014,14.75
08/04/2014,14.75
08/11/2014,14.75
08/18/2014,14.75
08/25/2014,14.75
09/01/2014,14.75
09/08/2014,14.75
09/15/2014,14.75
09/22/2014,14.75
09/29/2014,14.75
10/06/2014,14.75
10/13/2014,14.75
10/20/2014,14.75
10/27/2014,14.75
11/03/2014,14.75
11/10/2014,14.75
11/17/2014,14.75
11/24/2014,14.75
12/01/2014,14.75
12/08/2014,14.75
12/15/2014,14.75
12/22/2014,14.75
12/29/2014,14.75
01/05/2015,17.5192307692308
01/12/2015,17.5192307692308
01/19/2015,17.5192307692308
01/26/2015,17.5192307692308
02/02/2015,17.5192307692308
02/09/2015,17.5192307692308
02/16/2015,17.5192307692308
02/23/2015,17.5192307692308
03/02/2015,17.5192307692308
03/09/2015,17.5192307692308
03/16/2015,17.5192307692308
03/23/2015,17.5192307692308
03/30/2015,17.5192307692308
04/06/2015,17.5192307692308
04/13/2015,17.5192307692308
04/20/2015,17.5192307692308
04/27/2015,17.5192307692308
05/04/2015,17.5192307692308
05/11/2015,17.5192307692308
05/18/2015,17.5192307692308
05/25/2015,17.5192307692308
06/01/2015,17.5192307692308
06/08/2015,17.5192307692308
06/15/2015,17.5192307692308
06/22/2015,17.5192307692308
06/29/2015,17.5192307692308
07/06/2015,17.5192307692308
07/13/2015,17.5192307692308
07/20/2015,17.5192307692308
07/27/2015,17.5192307692308
08/03/2015,17.5192307692308
08/10/2015,17.5192307692308
08/17/2015,17.5192307692308
08/24/2015,17.5192307692308
08/31/2015,17.5192307692308
09/07/2015,17.5192307692308
09/14/2015,17.5192307692308
09/21/2015,17.5192307692308
09/28/2015,17.5192307692308
10/05/2015,17.5192307692308
10/12/2015,17.5192307692308
10/19/2015,17.5192307692308
10/26/2015,17.5192307692308
11/02/2015,17.5192307692308
11/09/2015,17.5192307692308
11/16/2015,17.5192307692308
11/23/2015,17.5192307692308
11/30/2015,17.5192307692308
12/07/2015,17.5192307692308
12/14/2015,17.5192307692308
12/21/2015,17.5192307692308
12/28/2015,17.5192307692308
01/04/2016,19.9230769230769
01/11/2016,19.9230769230769
01/18/2016,19.9230769230769
01/25/2016,19.9230769230769
02/01/2016,19.9230769230769
02/08/2016,19.9230769230769
02/15/2016,19.9230769230769
02/22/2016,19.9230769230769
02/29/2016,19.9230769230769
03/07/2016,19.9230769230769
03/14/2016,19.9230769230769
03/21/2016,19.9230769230769
03/28/2016,19.9230769230769
04/04/2016,19.9230769230769
04/11/2016,19.9230769230769
04/18/2016,19.9230769230769
04/25/2016,19.9230769230769
05/02/2016,19.9230769230769
05/09/2016,19.9230769230769
05/16/2016,19.9230769230769
05/23/2016,19.9230769230769
05/30/2016,19.9230769230769
06/06/2016,19.9230769230769
06/13/2016,19.9230769230769
06/20/2016,19.9230769230769
06/27/2016,19.9230769230769
07/04/2016,19.9230769230769
07/11/2016,19.9230769230769
07/18/2016,19.9230769230769
07/25/2016,19.9230769230769
08/01/2016,19.9230769230769
08/08/2016,19.9230769230769
08/15/2016,19.9230769230769
08/22/2016,19.9230769230769
08/29/2016,19.9230769230769
09/05/2016,19.9230769230769
09/12/2016,19.9230769230769
09/19/2016,19.9230769230769
09/26/2016,19.9230769230769
10/03/2016,19.9230769230769
10/10/2016,19.9230769230769
10/17/2016,19.9230769230769
10/24/2016,19.9230769230769
10/31/2016,19.9230769230769
11/07/2016,19.9230769230769
11/14/2016,19.9230769230769
11/21/2016,19.9230769230769
11/28/2016,19.9230769230769
12/05/2016,19.9230769230769
12/12/2016,19.9230769230769
12/19/2016,19.9230769230769
12/26/2016,19.9230769230769
01/02/2017,21.3269230769231
01/09/2017,21.3269230769231
01/16/2017,21.3269230769231
01/23/2017,21.3269230769231
01/30/2017,21.3269230769231
02/06/2017,21.3269230769231
02/13/2017,21.3269230769231
02/20/2017,21.3269230769231
02/27/2017,21.3269230769231
03/06/2017,21.3269230769231
03/13/2017,21.3269230769231
03/20/2017,21.3269230769231
03/27/2017,21.3269230769231
04/03/2017,21.3269230769231
04/10/2017,21.3269230769231
04/17/2017,21.3269230769231
04/24/2017,21.3269230769231
05/01/2017,21.3269230769231
05/08/2017,21.3269230769231
05/15/2017,21.3269230769231
05/22/2017,21.3269230769231
05/29/2017,21.3269230769231
06/05/2017,21.3269230769231
06/12/2017,21.3269230769231
06/19/2017,21.3269230769231
06/26/2017,21.3269230769231
07/03/2017,21.3269230769231
07/10/2017,21.3269230769231
07/17/2017,21.3269230769231
07/24/2017,21.3269230769231
07/31/2017,21.3269230769231
08/07/2017,21.3269230769231
08/14/2017,21.3269230769231
08/21/2017,21.3269230769231
08/28/2017,21.3269230769231
09/04/2017,21.3269230769231
09/11/2017,21.3269230769231
09/18/2017,21.3269230769231
09/25/2017,21.3269230769231
10/02/2017,21.3269230769231
10/09/2017,21.3269230769231
10/16/2017,21.3269230769231
10/23/2017,21.3269230769231
10/30/2017,21.3269230769231
11/06/2017,21.3269230769231
11/13/2017,21.3269230769231
11/20/2017,21.3269230769231
11/27/2017,21.3269230769231
12/04/2017,21.3269230769231
12/11/2017,21.3269230769231
12/18/2017,21.3269230769231
12/25/2017,21.3269230769231
01/01/2018,22.2452830188679
01/08/2018,22.2452830188679
01/15/2018,22.2452830188679
01/22/2018,22.2452830188679
01/29/2018,22.2452830188679
02/05/2018,22.2452830188679
02/12/2018,22.2452830188679
02/19/2018,22.2452830188679
02/26/2018,22.2452830188679
03/05/2018,22.2452830188679
03/12/2018,22.2452830188679
03/19/2018,22.2452830188679
03/26/2018,22.2452830188679
04/02/2018,22.2452830188679
04/09/2018,22.2452830188679
04/16/2018,22.2452830188679
04/23/2018,22.2452830188679
04/30/2018,22.2452830188679
05/07/2018,22.2452830188679
05/14/2018,22.2452830188679
05/21/2018,22.2452830188679
05/28/2018,22.2452830188679
06/04/2018,22.2452830188679
06/11/2018,22.2452830188679
06/18/2018,22.2452830188679
06/25/2018,22.2452830188679
07/02/2018,22.2452830188679
07/09/2018,22.2452830188679
07/16/2018,22.2452830188679
07/23/2018,22.2452830188679
07/30/2018,22.2452830188679
08/06/2018,22.2452830188679
08/13/2018,22.2452830188679
08/20/2018,22.2452830188679
08/27/2018,22.2452830188679
09/03/2018,22.2452830188679
09/10/2018,22.2452830188679
09/17/2018,22.2452830188679
09/24/2018,22.2452830188679
10/01/2018,22.2452830188679
10/08/2018,22.2452830188679
10/15/2018,22.2452830188679
10/22/2018,22.2452830188679
10/29/2018,22.2452830188679
11/05/2018,22.2452830188679
11/12/2018,22.2452830188679
11/19/2018,22.2452830188679
11/26/2018,22.2452830188679
12/03/2018,22.2452830188679
12/10/2018,22.2452830188679
12/17/2018,22.2452830188679
12/24/2018,22.2452830188679
12/31/2018,22.2452830188679
01/07/2019,24.4038461538462
01/14/2019,24.4038461538462
01/21/2019,24.4038461538462
01/28/2019,24.4038461538462
02/04/2019,24.4038461538462
02/11/2019,24.4038461538462
02/18/2019,24.4038461538462
02/25/2019,24.4038461538462
03/04/2019,24.4038461538462
03/11/2019,24.4038461538462
03/18/2019,24.4038461538462
03/25/2019,24.4038461538462
04/01/2019,24.4038461538462
04/08/2019,24.4038461538462
04/15/2019,24.4038461538462
04/22/2019,24.4038461538462
04/29/2019,24.4038461538462
05/06/2019,24.4038461538462
05/13/2019,24.4038461538462
05/20/2019,24.4038461538462
05/27/2019,24.4038461538462
06/03/2019,24.4038461538462
06/10/2019,24.4038461538462
06/17/2019,24.4038461538462
06/24/2019,24.4038461538462
07/01/2019,24.4038461538462
07/08/2019,24.4038461538462
07/15/2019,24.4038461538462
07/22/2019,24.4038461538462
07/29/2019,24.4038461538462
08/05/2019,24.4038461538462
08/12/2019,24.4038461538462
08/19/2019,24.4038461538462
08/26/2019,24.4038461538462
09/02/2019,24.4038461538462
09/09/2019,24.4038461538462
09/16/2019,24.4038461538462
09/23/2019,24.4038461538462
09/30/2019,24.4038461538462
10/07/2019,24.4038461538462
10/14/2019,24.4038461538462
10/21/2019,24.4038461538462
10/28/2019,24.4038461538462
11/04/2019,24.4038461538462
11/11/2019,24.4038461538462
11/18/2019,24.4038461538462
11/25/2019,24.4038461538462
12/02/2019,24.4038461538462
12/09/2019,24.4038461538462
12/16/2019,24.4038461538462
12/23/2019,24.4038461538462
12/30/2019,24.4038461538462
01/06/2020,21.9038461538462
01/13/2020,21.9038461538462
01/20/2020,21.9038461538462
01/27/2020,21.9038461538462
02/03/2020,21.9038461538462
02/10/2020,21.9038461538462
02/17/2020,21.9038461538462
02/24/2020,21.9038461538462
03/02/2020,21.9038461538462
03/09/2020,21.9038461538462
03/16/2020,21.9038461538462
03/23/2020,21.9038461538462
03/30/2020,21.9038461538462
04/06/2020,21.9038461538462
04/13/2020,21.9038461538462
04/20/2020,21.9038461538462
04/27/2020,21.9038461538462
05/04/2020,21.9038461538462
05/11/2020,21.9038461538462
05/18/2020,21.9038461538462
05/25/2020,21.9038461538462
06/01/2020,21.9038461538462
06/08/2020,21.9038461538462
06/15/2020,21.9038461538462
06/22/2020,21.9038461538462
06/29/2020,21.9038461538462
07/06/2020,21.9038461538462
07/13/2020,21.9038461538462
07/20/2020,21.9038461538462
07/27/2020,21.9038461538462
08/03/2020,21.9038461538462
08/10/2020,21.9038461538462
08/17/2020,21.9038461538462
08/24/2020,21.9038461538462
08/31/2020,21.9038461538462
09/07/2020,21.9038461538462
09/14/2020,21.9038461538462
09/21/2020,21.9038461538462
09/28/2020,21.9038461538462
10/05/2020,21.9038461538462
10/12/2020,21.9038461538462
10/19/2020,21.9038461538462
10/26/2020,21.9038461538462
11/02/2020,21.9038461538462
11/09/2020,21.9038461538462
11/16/2020,21.9038461538462
11/23/2020,21.9038461538462
11/30/2020,21.9038461538462
12/07/2020,21.9038461538462
12/14/2020,21.9038461538462
12/21/2020,21.9038461538462
12/28/2020,21.9038461538462
01/04/2021,23.8076923076923
01/11/2021,23.8076923076923
01/18/2021,23.8076923076923
01/25/2021,23.8076923076923
02/01/2021,23.8076923076923
02/08/2021,23.8076923076923
02/15/2021,23.8076923076923
02/22/2021,23.8076923076923
03/01/2021,23.8076923076923
03/08/2021,23.8076923076923
03/15/2021,23.8076923076923
03/22/2021,23.8076923076923
03/29/2021,23.8076923076923
04/05/2021,23.8076923076923
04/12/2021,23.8076923076923
04/19/2021,23.8076923076923
04/26/2021,23.8076923076923
05/03/2021,23.8076923076923
05/10/2021,23.8076923076923
05/17/2021,23.8076923076923
05/24/2021,23.8076923076923
05/31/2021,23.8076923076923
06/07/2021,23.8076923076923
06/14/2021,23.8076923076923
06/21/2021,23.8076923076923
06/28/2021,23.8076923076923
07/05/2021,23.8076923076923
07/12/2021,23.8076923076923
07/19/2021,23.8076923076923
07/26/2021,23.8076923076923
08/02/2021,23.8076923076923
08/09/2021,23.8076923076923
08/16/2021,23.8076923076923
08/23/2021,23.8076923076923
08/30/2021,23.8076923076923
09/06/2021,23.8076923076923
09/13/2021,23.8076923076923
09/20/2021,23.8076923076923
09/27/2021,23.8076923076923
10/04/2021,23.8076923076923
10/11/2021,23.8076923076923
10/18/2021,23.8076923076923
10/25/2021,23.8076923076923
11/01/2021,23.8076923076923
11/08/2021,23.8076923076923
11/15/2021,23.8076923076923
11/22/2021,23.8076923076923
11/29/2021,23.8076923076923
12/06/2021,23.8076923076923
12/13/2021,23.8076923076923
12/20/2021,23.8076923076923
12/27/2021,23.8076923076923
01/03/2022,21.5192307692308
01/10/2022,21.5192307692308
01/17/2022,21.5192307692308
01/24/2022,21.5192307692308
01/31/2022,21.5192307692308
02/07/2022,21.5192307692308
02/14/2022,21.5192307692308
02/21/2022,21.5192307692308
02/28/2022,21.5192307692308
03/07/2022,21.5192307692308
03/14/2022,21.5192307692308
03/21/2022,21.5192307692308
03/28/2022,21.5192307692308
04/04/2022,21.5192307692308
04/11/2022,21.5192307692308
04/18/2022,21.5192307692308
04/25/2022,21.5192307692308
05/02/2022,21.5192307692308
05/09/2022,21.5192307692308
05/16/2022,21.5192307692308
05/23/2022,21.5192307692308
05/30/2022,21.5192307692308
06/06/2022,21.5192307692308
06/13/2022,21.5192307692308
06/20/2022,21.5192307692308
06/27/2022,21.5192307692308
07/04/2022,21.5192307692308
07/11/2022,21.5192307692308
07/18/2022,21.5192307692308
07/25/2022,21.5192307692308
08/01/2022,21.5192307692308
08/08/2022,21.5192307692308
08/15/2022,21.5192307692308
08/22/2022,21.5192307692308
08/29/2022,21.5192307692308
09/05/2022,21.5192307692308
09/12/2022,21.5192307692308
09/19/2022,21.5192307692308
09/26/2022,21.5192307692308
10/03/2022,21.5192307692308
10/10/2022,21.5192307692308
10/17/2022,21.5192307692308
10/24/2022,21.5192307692308
10/31/2022,21.5192307692308
11/07/2022,21.5192307692308
11/14/2022,21.5192307692308
11/21/2022,21.5192307692308
11/28/2022,21.5192307692308
12/05/2022,21.5192307692308
12/12/2022,21.5192307692308
12/19/2022,21.5192307692308
12/26/2022,21.5192307692308