date,fuel_consumption,petroleum_imports_crudeOil,Taxes_on_Customs_and_Other_Import Duties ,Foreign Direct Investments,GDP Goods and Services,New Vehicle Registrations,Vehicle Sales,Vehicle Sales Asia,No.of Vessels Colombo,Imports of Refined Products,Tax income profits_gains,Tax Goods & Services,Tax Road Transport,GDP FCE Households,Diesel User Price,Petrol User Price,Consumption_Oil,Sales 90 Octane,Sales 95 Octane,Sales Auto Diesel
12/28/2009,0.838,18.71153846,12.85438004,0.017547624,,5251,96.15384615,38.46153846,70.8,23.11538462,2683.807692,0.124079398,0.234230769,,0.0425,0.078846154,1.748348594,9.961538462,0.423076923,38.17307692
1/4/2010,0.829,20.46153846,8.85316455,0.016866666,32132.09528,4772.5,57.69230769,19.23076923,83.75,37.78846154,2608.125,0.127586324,0.828076923,84537.95313,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
1/11/2010,0.829,20.46153846,8.85316455,0.016866666,32132.09528,4772.5,57.69230769,19.23076923,83.75,37.78846154,2608.125,0.127586324,0.828076923,84537.95313,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
1/18/2010,0.829,20.46153846,8.85316455,0.016866666,32132.09528,4772.5,57.69230769,19.23076923,83.75,37.78846154,2608.125,0.127586324,0.828076923,84537.95313,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
1/25/2010,0.829,20.46153846,8.85316455,0.016866666,32132.09528,4772.5,57.69230769,19.23076923,83.75,37.78846154,2608.125,0.127586324,0.828076923,84537.95313,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
2/1/2010,0.829,20.46153846,8.85316455,0.016866666,32132.09528,6165.5,57.69230769,19.23076923,71,37.78846154,2608.125,0.127586324,0.828076923,84537.95313,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
2/8/2010,0.829,20.46153846,8.85316455,0.016866666,32132.09528,6165.5,57.69230769,19.23076923,71,37.78846154,2608.125,0.127586324,0.828076923,84537.95313,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
2/15/2010,0.829,20.46153846,8.85316455,0.016866666,32132.09528,6165.5,57.69230769,19.23076923,71,37.78846154,2608.125,0.127586324,0.828076923,84537.95313,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
2/22/2010,0.829,20.46153846,8.85316455,0.016866666,32132.09528,6165.5,57.69230769,19.23076923,71,37.78846154,2608.125,0.127586324,0.828076923,84537.95313,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
3/1/2010,0.829,20.46153846,8.85316455,0.016866666,32132.09528,5925.8,57.69230769,19.23076923,71,37.78846154,2608.125,0.127586324,0.828076923,84537.95313,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
3/8/2010,0.829,20.46153846,8.85316455,0.016866666,32132.09528,5925.8,57.69230769,19.23076923,80.5,37.78846154,2608.125,0.127586324,0.828076923,84537.95313,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
3/15/2010,0.829,20.46153846,8.85316455,0.016866666,32132.09528,5925.8,57.69230769,19.23076923,80.5,37.78846154,2608.125,0.127586324,0.828076923,84537.95313,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
3/22/2010,0.829,20.46153846,8.85316455,0.016866666,32132.09528,5925.8,57.69230769,19.23076923,80.5,37.78846154,2608.125,0.127586324,0.828076923,84537.95313,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
3/29/2010,0.829,20.46153846,8.85316455,0.016866666,32132.09528,5925.8,57.69230769,19.23076923,80.5,37.78846154,2608.125,0.127586324,0.828076923,84537.95313,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
4/5/2010,0.829,20.46153846,8.85316455,0.016866666,31635.44237,5637,57.69230769,19.23076923,94.5,37.78846154,2608.125,0.127586324,0.828076923,81078.58748,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
4/12/2010,0.829,20.46153846,8.85316455,0.016866666,31635.44237,5637,57.69230769,19.23076923,94.5,37.78846154,2608.125,0.127586324,0.828076923,81078.58748,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
4/19/2010,0.829,20.46153846,8.85316455,0.016866666,31635.44237,5637,57.69230769,19.23076923,94.5,37.78846154,2608.125,0.127586324,0.828076923,81078.58748,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
4/26/2010,0.829,20.46153846,8.85316455,0.016866666,31635.44237,5637,57.69230769,19.23076923,94.5,37.78846154,2608.125,0.127586324,0.828076923,81078.58748,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
5/3/2010,0.829,20.46153846,8.85316455,0.016866666,31635.44237,5068,57.69230769,19.23076923,94.5,37.78846154,2608.125,0.127586324,0.828076923,81078.58748,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
5/10/2010,0.829,20.46153846,8.85316455,0.016866666,31635.44237,5068,57.69230769,19.23076923,94.5,37.78846154,2608.125,0.127586324,0.828076923,81078.58748,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
5/17/2010,0.829,20.46153846,8.85316455,0.016866666,31635.44237,5068,57.69230769,19.23076923,94.5,37.78846154,2608.125,0.127586324,0.828076923,81078.58748,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
5/24/2010,0.829,20.46153846,8.85316455,0.016866666,31635.44237,5068,57.69230769,19.23076923,94.5,37.78846154,2608.125,0.127586324,0.828076923,81078.58748,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
5/31/2010,0.829,20.46153846,8.85316455,0.016866666,31635.44237,5068,57.69230769,19.23076923,72.2,37.78846154,2608.125,0.127586324,0.828076923,81078.58748,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
6/7/2010,0.829,20.46153846,8.85316455,0.016866666,31635.44237,7726.25,57.69230769,19.23076923,72.2,37.78846154,2608.125,0.127586324,0.828076923,81078.58748,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
6/14/2010,0.829,20.46153846,8.85316455,0.016866666,31635.44237,7726.25,57.69230769,19.23076923,72.2,37.78846154,2608.125,0.127586324,0.828076923,81078.58748,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
6/21/2010,0.829,20.46153846,8.85316455,0.016866666,31635.44237,7726.25,57.69230769,19.23076923,72.2,37.78846154,2608.125,0.127586324,0.828076923,81078.58748,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
6/28/2010,0.829,20.46153846,8.85316455,0.016866666,31635.44237,7726.25,57.69230769,19.23076923,72.2,37.78846154,2608.125,0.127586324,0.828076923,81078.58748,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
7/5/2010,0.829,20.46153846,8.85316455,0.016866666,31879.71344,8355.25,57.69230769,19.23076923,88.5,37.78846154,2608.125,0.127586324,0.828076923,87418.95325,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
7/12/2010,0.829,20.46153846,8.85316455,0.016866666,31879.71344,8355.25,57.69230769,19.23076923,88.5,37.78846154,2608.125,0.127586324,0.828076923,87418.95325,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
7/19/2010,0.829,20.46153846,8.85316455,0.016866666,31879.71344,8355.25,57.69230769,19.23076923,88.5,37.78846154,2608.125,0.127586324,0.828076923,87418.95325,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
7/26/2010,0.829,20.46153846,8.85316455,0.016866666,31879.71344,8355.25,57.69230769,19.23076923,88.5,37.78846154,2608.125,0.127586324,0.828076923,87418.95325,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
8/2/2010,0.829,20.46153846,8.85316455,0.016866666,31879.71344,6910.8,57.69230769,19.23076923,90,37.78846154,2608.125,0.127586324,0.828076923,87418.95325,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
8/9/2010,0.829,20.46153846,8.85316455,0.016866666,31879.71344,6910.8,57.69230769,19.23076923,90,37.78846154,2608.125,0.127586324,0.828076923,87418.95325,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
8/16/2010,0.829,20.46153846,8.85316455,0.016866666,31879.71344,6910.8,57.69230769,19.23076923,90,37.78846154,2608.125,0.127586324,0.828076923,87418.95325,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
8/23/2010,0.829,20.46153846,8.85316455,0.016866666,31879.71344,6910.8,57.69230769,19.23076923,90,37.78846154,2608.125,0.127586324,0.828076923,87418.95325,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
8/30/2010,0.829,20.46153846,8.85316455,0.016866666,31879.71344,6910.8,57.69230769,19.23076923,77.6,37.78846154,2608.125,0.127586324,0.828076923,87418.95325,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
9/6/2010,0.829,20.46153846,8.85316455,0.016866666,31879.71344,7664.75,57.69230769,19.23076923,77.6,37.78846154,2608.125,0.127586324,0.828076923,87418.95325,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
9/13/2010,0.829,20.46153846,8.85316455,0.016866666,31879.71344,7664.75,57.69230769,19.23076923,77.6,37.78846154,2608.125,0.127586324,0.828076923,87418.95325,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
9/20/2010,0.829,20.46153846,8.85316455,0.016866666,31879.71344,7664.75,57.69230769,19.23076923,77.6,37.78846154,2608.125,0.127586324,0.828076923,87418.95325,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
9/27/2010,0.829,20.46153846,8.85316455,0.016866666,31879.71344,7664.75,57.69230769,19.23076923,77.6,37.78846154,2608.125,0.127586324,0.828076923,87418.95325,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
10/4/2010,0.829,20.46153846,8.85316455,0.016866666,36630.06402,8545.75,57.69230769,19.23076923,90,37.78846154,2608.125,0.127586324,0.828076923,84034.47424,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
10/11/2010,0.829,20.46153846,8.85316455,0.016866666,36630.06402,8545.75,57.69230769,19.23076923,90,37.78846154,2608.125,0.127586324,0.828076923,84034.47424,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
10/18/2010,0.829,20.46153846,8.85316455,0.016866666,36630.06402,8545.75,57.69230769,19.23076923,90,37.78846154,2608.125,0.127586324,0.828076923,84034.47424,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
10/25/2010,0.829,20.46153846,8.85316455,0.016866666,36630.06402,8545.75,57.69230769,19.23076923,90,37.78846154,2608.125,0.127586324,0.828076923,84034.47424,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
11/1/2010,0.829,20.46153846,8.85316455,0.016866666,36630.06402,7399.6,57.69230769,19.23076923,73.2,37.78846154,2608.125,0.127586324,0.828076923,84034.47424,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
11/8/2010,0.829,20.46153846,8.85316455,0.016866666,36630.06402,7399.6,57.69230769,19.23076923,73.2,37.78846154,2608.125,0.127586324,0.828076923,84034.47424,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
11/15/2010,0.829,20.46153846,8.85316455,0.016866666,36630.06402,7399.6,57.69230769,19.23076923,73.2,37.78846154,2608.125,0.127586324,0.828076923,84034.47424,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
11/22/2010,0.829,20.46153846,8.85316455,0.016866666,36630.06402,7399.6,57.69230769,19.23076923,73.2,37.78846154,2608.125,0.127586324,0.828076923,84034.47424,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
11/29/2010,0.829,20.46153846,8.85316455,0.016866666,36630.06402,7399.6,57.69230769,19.23076923,73.2,37.78846154,2608.125,0.127586324,0.828076923,84034.47424,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
12/6/2010,0.829,20.46153846,8.85316455,0.016866666,36630.06402,9313.5,57.69230769,19.23076923,84.25,37.78846154,2608.125,0.127586324,0.828076923,84034.47424,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
12/13/2010,0.829,20.46153846,8.85316455,0.016866666,36630.06402,9313.5,57.69230769,19.23076923,84.25,37.78846154,2608.125,0.127586324,0.828076923,84034.47424,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
12/20/2010,0.829,20.46153846,8.85316455,0.016866666,36630.06402,9313.5,57.69230769,19.23076923,84.25,37.78846154,2608.125,0.127586324,0.828076923,84034.47424,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
12/27/2010,0.829,20.46153846,8.85316455,0.016866666,36630.06402,9313.5,57.69230769,19.23076923,84.25,37.78846154,2608.125,0.127586324,0.828076923,84034.47424,0.040769231,0.069423077,1.760117086,11.01923077,0.423076923,39.05660377
1/3/2011,0.939,31.78846154,9.34934427,0.029093647,42460.93312,7908.8,153.8461538,19.23076923,92.25,58.32692308,3025.173077,0.126947578,1.464038462,96712.7897,0.040192308,0.070192308,1.95509522,13,0.673076923,39.05660377
1/10/2011,0.939,31.78846154,9.34934427,0.029093647,42460.93312,7908.8,153.8461538,19.23076923,92.25,58.32692308,3025.173077,0.126947578,1.464038462,96712.7897,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
1/17/2011,0.939,31.78846154,9.34934427,0.029093647,42460.93312,7908.8,153.8461538,19.23076923,92.25,58.32692308,3025.173077,0.126947578,1.464038462,96712.7897,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
1/24/2011,0.939,31.78846154,9.34934427,0.029093647,42460.93312,7908.8,153.8461538,19.23076923,92.25,58.32692308,3025.173077,0.126947578,1.464038462,96712.7897,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
1/31/2011,0.939,31.78846154,9.34934427,0.029093647,42460.93312,7908.8,153.8461538,19.23076923,70.2,58.32692308,3025.173077,0.126947578,1.464038462,96712.7897,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
2/7/2011,0.939,31.78846154,9.34934427,0.029093647,42460.93312,8916.5,153.8461538,19.23076923,70.2,58.32692308,3025.173077,0.126947578,1.464038462,96712.7897,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
2/14/2011,0.939,31.78846154,9.34934427,0.029093647,42460.93312,8916.5,153.8461538,19.23076923,70.2,58.32692308,3025.173077,0.126947578,1.464038462,96712.7897,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
2/21/2011,0.939,31.78846154,9.34934427,0.029093647,42460.93312,8916.5,153.8461538,19.23076923,70.2,58.32692308,3025.173077,0.126947578,1.464038462,96712.7897,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
2/28/2011,0.939,31.78846154,9.34934427,0.029093647,42460.93312,8916.5,153.8461538,19.23076923,70.2,58.32692308,3025.173077,0.126947578,1.464038462,96712.7897,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
3/7/2011,0.939,31.78846154,9.34934427,0.029093647,42460.93312,11486.25,153.8461538,19.23076923,82.25,58.32692308,3025.173077,0.126947578,1.464038462,96712.7897,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
3/14/2011,0.939,31.78846154,9.34934427,0.029093647,42460.93312,11486.25,153.8461538,19.23076923,82.25,58.32692308,3025.173077,0.126947578,1.464038462,96712.7897,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
3/21/2011,0.939,31.78846154,9.34934427,0.029093647,42460.93312,11486.25,153.8461538,19.23076923,82.25,58.32692308,3025.173077,0.126947578,1.464038462,96712.7897,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
3/28/2011,0.939,31.78846154,9.34934427,0.029093647,42460.93312,11486.25,153.8461538,19.23076923,82.25,58.32692308,3025.173077,0.126947578,1.464038462,96712.7897,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
4/4/2011,0.939,31.78846154,9.34934427,0.029093647,44909.05773,9349.5,153.8461538,19.23076923,91.75,58.32692308,3025.173077,0.126947578,1.464038462,94450.26722,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
4/11/2011,0.939,31.78846154,9.34934427,0.029093647,44909.05773,9349.5,153.8461538,19.23076923,91.75,58.32692308,3025.173077,0.126947578,1.464038462,94450.26722,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
4/18/2011,0.939,31.78846154,9.34934427,0.029093647,44909.05773,9349.5,153.8461538,19.23076923,91.75,58.32692308,3025.173077,0.126947578,1.464038462,94450.26722,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
4/25/2011,0.939,31.78846154,9.34934427,0.029093647,44909.05773,9349.5,153.8461538,19.23076923,91.75,58.32692308,3025.173077,0.126947578,1.464038462,94450.26722,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
5/2/2011,0.939,31.78846154,9.34934427,0.029093647,44909.05773,8372.4,153.8461538,19.23076923,65.4,58.32692308,3025.173077,0.126947578,1.464038462,94450.26722,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
5/9/2011,0.939,31.78846154,9.34934427,0.029093647,44909.05773,8372.4,153.8461538,19.23076923,65.4,58.32692308,3025.173077,0.126947578,1.464038462,94450.26722,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
5/16/2011,0.939,31.78846154,9.34934427,0.029093647,44909.05773,8372.4,153.8461538,19.23076923,65.4,58.32692308,3025.173077,0.126947578,1.464038462,94450.26722,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
5/23/2011,0.939,31.78846154,9.34934427,0.029093647,44909.05773,8372.4,153.8461538,19.23076923,65.4,58.32692308,3025.173077,0.126947578,1.464038462,94450.26722,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
5/30/2011,0.939,31.78846154,9.34934427,0.029093647,44909.05773,8372.4,153.8461538,19.23076923,65.4,58.32692308,3025.173077,0.126947578,1.464038462,94450.26722,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
6/6/2011,0.939,31.78846154,9.34934427,0.029093647,44909.05773,12039.25,153.8461538,19.23076923,85.5,58.32692308,3025.173077,0.126947578,1.464038462,94450.26722,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
6/13/2011,0.939,31.78846154,9.34934427,0.029093647,44909.05773,12039.25,153.8461538,19.23076923,85.5,58.32692308,3025.173077,0.126947578,1.464038462,94450.26722,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
6/20/2011,0.939,31.78846154,9.34934427,0.029093647,44909.05773,12039.25,153.8461538,19.23076923,85.5,58.32692308,3025.173077,0.126947578,1.464038462,94450.26722,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
6/27/2011,0.939,31.78846154,9.34934427,0.029093647,44909.05773,12039.25,153.8461538,19.23076923,85.5,58.32692308,3025.173077,0.126947578,1.464038462,94450.26722,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
7/4/2011,0.939,31.78846154,9.34934427,0.029093647,49643.26005,10931.25,153.8461538,19.23076923,89.75,58.32692308,3025.173077,0.126947578,1.464038462,103970.265,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
7/11/2011,0.939,31.78846154,9.34934427,0.029093647,49643.26005,10931.25,153.8461538,19.23076923,89.75,58.32692308,3025.173077,0.126947578,1.464038462,103970.265,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
7/18/2011,0.939,31.78846154,9.34934427,0.029093647,49643.26005,10931.25,153.8461538,19.23076923,89.75,58.32692308,3025.173077,0.126947578,1.464038462,103970.265,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
7/25/2011,0.939,31.78846154,9.34934427,0.029093647,49643.26005,10931.25,153.8461538,19.23076923,89.75,58.32692308,3025.173077,0.126947578,1.464038462,103970.265,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
8/1/2011,0.939,31.78846154,9.34934427,0.029093647,49643.26005,9055.8,153.8461538,19.23076923,73.4,58.32692308,3025.173077,0.126947578,1.464038462,103970.265,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
8/8/2011,0.939,31.78846154,9.34934427,0.029093647,49643.26005,9055.8,153.8461538,19.23076923,73.4,58.32692308,3025.173077,0.126947578,1.464038462,103970.265,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
8/15/2011,0.939,31.78846154,9.34934427,0.029093647,49643.26005,9055.8,153.8461538,19.23076923,73.4,58.32692308,3025.173077,0.126947578,1.464038462,103970.265,0.040192308,0.070192308,1.95509522,13,0.673076923,33.19230769
